,tweet_id,expanded_urls,rating_numerator,rating_denominator,dog_class
1203,716285507865542656,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12,10,
1201,716447146686459905,https://vine.co/v/eMmXVPn5eQK,13,10,pupper
1200,716730379797970944,https://twitter.com/chpsanfrancisco/status/716637124322177024,12,10,
1199,716791146589110272,https://twitter.com/dog_rates/status/716791146589110272/photo/1,11,10,
1198,716802964044845056,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10,10,
1197,717009362452090881,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10,10,pupper
1196,717047459982213120,https://twitter.com/dog_rates/status/717047459982213120/photo/1,12,10,
1195,717421804990701568,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",9,10,
1194,717428917016076293,https://vine.co/v/iIhEU2lVqxz,11,10,
1193,717537687239008257,https://twitter.com/dog_rates/status/717537687239008257/photo/1,11,10,
1192,717790033953034240,https://twitter.com/dog_rates/status/717790033953034240/photo/1,10,10,pupper
1191,717841801130979328,https://twitter.com/dog_rates/status/717841801130979328/photo/1,11,10,
1190,718234618122661888,https://twitter.com/dog_rates/status/718234618122661888/photo/1,11,10,
1189,718246886998687744,https://twitter.com/dog_rates/status/718246886998687744/photo/1,3,10,
1188,718454725339934721,https://twitter.com/dog_rates/status/718454725339934721/photo/1,13,10,
1187,718460005985447936,https://twitter.com/dog_rates/status/718460005985447936/photo/1,9,10,
1186,718540630683709445,"https://twitter.com/dog_rates/status/718540630683709445/photo/1,https://twitter.com/dog_rates/status/718540630683709445/photo/1",10,10,
1185,718613305783398402,https://twitter.com/dog_rates/status/718613305783398402/photo/1,11,10,
1184,718631497683582976,https://twitter.com/dog_rates/status/718631497683582976/photo/1,10,10,
1183,718939241951195136,https://twitter.com/dog_rates/status/718939241951195136/photo/1,12,10,
1182,718971898235854848,https://twitter.com/dog_rates/status/718971898235854848/photo/1,10,10,
1181,719332531645071360,https://twitter.com/dog_rates/status/719332531645071360/photo/1,11,10,
1180,719339463458033665,https://twitter.com/dog_rates/status/719339463458033665/photo/1,10,10,
1179,719367763014393856,https://twitter.com/dog_rates/status/719367763014393856/photo/1,11,10,
1178,719551379208073216,https://twitter.com/dog_rates/status/719551379208073216/photo/1,10,10,
1177,719704490224398336,https://twitter.com/dog_rates/status/719704490224398336/photo/1,12,10,pupper
1176,719991154352222208,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",10,10,doggo
1175,720043174954147842,https://twitter.com/dog_rates/status/720043174954147842/photo/1,11,10,
1174,720059472081784833,https://twitter.com/dog_rates/status/720059472081784833/photo/1,9,10,
1173,720340705894408192,https://twitter.com/dog_rates/status/720340705894408192/photo/1,10,10,pupper
1172,720389942216527872,https://twitter.com/dog_rates/status/720389942216527872/photo/1,11,10,
1171,720415127506415616,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1",10,10,
1170,720775346191278080,https://twitter.com/dog_rates/status/720775346191278080/photo/1,10,10,
1169,720785406564900865,https://twitter.com/dog_rates/status/720785406564900865/photo/1,12,10,
1168,721001180231503872,https://twitter.com/dog_rates/status/721001180231503872/photo/1,11,10,pupper
1167,721503162398597120,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1",11,10,
1166,722613351520608256,https://twitter.com/dog_rates/status/722613351520608256/photo/1,12,10,
1164,723179728551723008,https://twitter.com/dog_rates/status/723179728551723008/photo/1,8,10,
1163,723673163800948736,https://twitter.com/dog_rates/status/723673163800948736/photo/1,10,10,
1162,723688335806480385,"https://twitter.com/dog_rates/status/723688335806480385/photo/1,https://twitter.com/dog_rates/status/723688335806480385/photo/1",12,10,
1161,723912936180330496,https://twitter.com/dog_rates/status/723912936180330496/photo/1,12,10,
1160,724004602748780546,"https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1",11,10,pupper
1159,724046343203856385,https://twitter.com/dog_rates/status/724046343203856385/photo/1,10,10,
1158,724049859469295616,https://twitter.com/dog_rates/status/724049859469295616/photo/1,10,10,
1157,724405726123311104,https://twitter.com/dog_rates/status/724405726123311104/photo/1,10,10,pupper
1156,724771698126512129,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",11,10,doggo
1155,724983749226668032,https://twitter.com/dog_rates/status/724983749226668032/photo/1,12,10,
1154,725458796924002305,https://twitter.com/foxdeportes/status/725136065078521856,13,10,
1153,725729321944506368,https://twitter.com/dog_rates/status/725729321944506368/photo/1,12,10,
1152,725786712245440512,https://twitter.com/dog_rates/status/725786712245440512/photo/1,11,10,pupper
1151,725842289046749185,https://twitter.com/dog_rates/status/725842289046749185/photo/1,12,10,
1150,726224900189511680,https://twitter.com/dog_rates/status/726224900189511680/photo/1,9,10,
1149,726828223124897792,https://twitter.com/dog_rates/status/726828223124897792/photo/1,12,10,
1148,726887082820554753,https://twitter.com/dog_rates/status/726887082820554753/photo/1,10,10,
1147,726935089318363137,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1",12,10,
1146,727155742655025152,https://vine.co/v/ixa1ejbXiM7,11,10,
1145,727175381690781696,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",10,10,
1144,727286334147182592,https://twitter.com/dog_rates/status/727286334147182592/photo/1,9,10,
1143,727314416056803329,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",11,10,pupper
1142,727524757080539137,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",10,10,pupper
1141,727644517743104000,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",13,10,doggo
1140,727685679342333952,https://twitter.com/dog_rates/status/727685679342333952/photo/1,12,10,
1139,728015554473250816,https://twitter.com/dog_rates/status/728015554473250816/photo/1,11,10,pupper
1138,728035342121635841,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1",12,10,pupper
1137,728046963732717569,https://twitter.com/dog_rates/status/728046963732717569/photo/1,11,10,
1136,728387165835677696,https://twitter.com/dog_rates/status/728387165835677696/photo/1,12,10,
1135,728409960103686147,https://twitter.com/dog_rates/status/728409960103686147/photo/1,10,10,
1134,728653952833728512,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1",8,10,
1133,728751179681943552,https://twitter.com/dog_rates/status/728751179681943552/photo/1,10,10,
1132,728760639972315136,"https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1",13,10,
1131,728986383096946689,"https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1",11,10,
1130,729113531270991872,"https://twitter.com/dog_rates/status/729113531270991872/photo/1,https://twitter.com/dog_rates/status/729113531270991872/photo/1",10,10,
1129,729463711119904772,https://twitter.com/dog_rates/status/729463711119904772/photo/1,13,10,
1128,729823566028484608,https://twitter.com/dog_rates/status/729823566028484608/photo/1,13,10,
1126,729854734790754305,https://twitter.com/dog_rates/status/729854734790754305/photo/1,11,10,
1125,730196704625098752,https://twitter.com/dog_rates/status/730196704625098752/photo/1,6,10,
1124,730211855403241472,https://twitter.com/dog_rates/status/730211855403241472/photo/1,11,10,
1123,730427201120833536,https://twitter.com/dog_rates/status/730427201120833536/photo/1,11,10,
1122,730573383004487680,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",10,10,pupper
1121,730924654643314689,https://twitter.com/dog_rates/status/730924654643314689/photo/1,9,10,
1119,731285275100512256,https://twitter.com/dog_rates/status/731285275100512256/photo/1,12,10,
1118,732005617171337216,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,
1117,732375214819057664,https://twitter.com/dog_rates/status/732375214819057664/photo/1,11,10,doggo
1116,732585889486888962,"https://twitter.com/dog_rates/status/732585889486888962/photo/1,https://twitter.com/dog_rates/status/732585889486888962/photo/1",10,10,
1115,732726085725589504,https://twitter.com/dog_rates/status/732726085725589504/photo/1,11,10,
1114,732732193018155009,https://twitter.com/dog_rates/status/732732193018155009/photo/1,12,10,
1113,733109485275860992,https://twitter.com/dog_rates/status/733109485275860992/photo/1,12,10,doggo-pupper
1112,733460102733135873,https://twitter.com/dog_rates/status/733460102733135873/photo/1,11,10,
1111,733482008106668032,https://twitter.com/dog_rates/status/733482008106668032/photo/1,10,10,
1110,733822306246479872,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10,10,floofer
1109,733828123016450049,"https://twitter.com/dog_rates/status/733828123016450049/photo/1,https://twitter.com/dog_rates/status/733828123016450049/photo/1",10,10,
1108,734559631394082816,https://vine.co/v/iExiLXiiHvX,10,10,
1107,734776360183431168,https://twitter.com/dog_rates/status/734776360183431168/photo/1,11,10,
1106,734787690684657664,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",13,10,
1105,734912297295085568,https://twitter.com/dog_rates/status/734912297295085568/photo/1,10,10,
1104,735137028879360001,https://twitter.com/dog_rates/status/735137028879360001/photo/1,9,10,pupper
1103,735256018284875776,https://twitter.com/dog_rates/status/735256018284875776/photo/1,8,10,doggo
1102,735274964362878976,"https://twitter.com/dog_rates/status/735274964362878976/photo/1,https://twitter.com/dog_rates/status/735274964362878976/photo/1",11,10,
1101,735635087207878657,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",11,10,
1100,735648611367784448,https://twitter.com/dog_rates/status/735648611367784448/photo/1,12,10,pupper
1099,735991953473572864,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",11,10,
1098,736010884653420544,"https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1",10,10,
1097,736225175608430592,https://twitter.com/dog_rates/status/736225175608430592/photo/1,10,10,
1096,736365877722001409,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",11,10,pupper
1095,736392552031657984,https://vine.co/v/iEggaEOiLO3,13,10,pupper
1094,736736130620620800,https://twitter.com/dog_rates/status/736736130620620800/photo/1,13,10,
1093,737310737551491075,https://twitter.com/dog_rates/status/737310737551491075/video/1,13,10,
1092,737322739594330112,https://twitter.com/dog_rates/status/737322739594330112/photo/1,9,10,
1091,737445876994609152,https://twitter.com/dog_rates/status/737445876994609152/photo/1,13,10,floofer
1090,737678689543020544,https://twitter.com/dog_rates/status/737678689543020544/photo/1,11,10,
1089,737800304142471168,https://twitter.com/dog_rates/status/737800304142471168/photo/1,10,10,
1088,737826014890496000,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",10,10,
1087,738156290900254721,https://twitter.com/dog_rates/status/738156290900254721/photo/1,10,10,
1086,738166403467907072,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",12,10,
1085,738184450748633089,https://twitter.com/dog_rates/status/738184450748633089/photo/1,9,10,
1084,738402415918125056,https://twitter.com/dog_rates/status/738402415918125056/photo/1,10,10,
1083,738537504001953792,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",11,10,puppo
1082,738883359779196928,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",10,10,
1081,738885046782832640,https://twitter.com/dog_rates/status/738885046782832640/photo/1,11,10,
1079,739238157791694849,https://twitter.com/dog_rates/status/739238157791694849/video/1,13,10,doggo
1078,739485634323156992,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",6,10,
1077,739544079319588864,https://twitter.com/dog_rates/status/739544079319588864/photo/1,10,10,
1076,739606147276148736,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",9,10,pupper
1075,739623569819336705,https://vine.co/v/iY9Fr1I31U6,12,10,doggo
1074,739844404073074688,https://twitter.com/dog_rates/status/739844404073074688/photo/1,12,10,
1073,739932936087216128,https://twitter.com/dog_rates/status/739932936087216128/photo/1,10,10,
1072,739979191639244800,https://twitter.com/dog_rates/status/739979191639244800/photo/1,12,10,
1071,740214038584557568,https://twitter.com/dog_rates/status/740214038584557568/photo/1,10,10,
1070,740359016048689152,https://twitter.com/dog_rates/status/740359016048689152/photo/1,9,10,
1069,740365076218183684,https://twitter.com/dog_rates/status/740365076218183684/photo/1,10,10,
1067,740676976021798912,https://twitter.com/dog_rates/status/740676976021798912/photo/1,11,10,pupper
1066,740699697422163968,https://twitter.com/dog_rates/status/740699697422163968/photo/1,8,10,
1065,740711788199743490,https://twitter.com/dog_rates/status/740711788199743490/photo/1,9,10,
1064,740995100998766593,https://twitter.com/dog_rates/status/740995100998766593/photo/1,10,10,
1063,741067306818797568,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12,10,doggo-pupper
1062,741099773336379392,https://vine.co/v/ixHYvdxUx1L,11,10,
1061,741303864243200000,https://twitter.com/dog_rates/status/741303864243200000/photo/1,12,10,
1060,741438259667034112,https://twitter.com/dog_rates/status/741438259667034112/photo/1,9,10,
1059,741743634094141440,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",11,10,pupper
1058,741793263812808706,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",10,10,
1057,742150209887731712,https://twitter.com/dog_rates/status/742150209887731712/photo/1,8,10,pupper
1056,742161199639494656,https://twitter.com/dog_rates/status/742161199639494656/photo/1,12,10,
1055,742385895052087300,https://twitter.com/dog_rates/status/742385895052087300/photo/1,11,10,
1054,742423170473463808,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12,10,
1053,742465774154047488,"https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1",14,10,pupper
1052,742528092657332225,"https://twitter.com/dog_rates/status/742528092657332225/photo/1,https://twitter.com/dog_rates/status/742528092657332225/photo/1",10,10,
1051,742534281772302336,https://vine.co/v/iLTZmtE1FTB,11,10,doggo
1050,743210557239623680,https://twitter.com/dog_rates/status/743210557239623680/photo/1,10,10,
1049,743222593470234624,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12,10,pupper
1048,743253157753532416,https://twitter.com/dog_rates/status/743253157753532416/photo/1,10,10,puppo
1047,743510151680958465,https://twitter.com/dog_rates/status/743510151680958465/video/1,13,10,
1046,743545585370791937,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",11,10,
1045,743595368194129920,https://twitter.com/dog_rates/status/743595368194129920/photo/1,7,10,
1044,743609206067040256,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",10,10,
1042,743895849529389061,https://twitter.com/dog_rates/status/743895849529389061/photo/1,10,10,
1041,743980027717509120,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11,10,
1040,744223424764059648,https://twitter.com/strange_animals/status/672108316018024452,12,10,pupper
1039,744234799360020481,https://twitter.com/dog_rates/status/744234799360020481/video/1,13,10,doggo
1038,744334592493166593,https://twitter.com/dog_rates/status/744334592493166593/photo/1,11,10,
1037,744709971296780288,https://twitter.com/dog_rates/status/744709971296780288/photo/1,10,10,
1036,744971049620602880,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",12,10,
1035,744995568523612160,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",9,10,puppo
1034,745057283344719872,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",12,10,
1033,745074613265149952,https://vine.co/v/iQm3JAXuFmv,11,10,
1032,745314880350101504,"https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1",12,10,
1031,745422732645535745,https://twitter.com/dog_rates/status/745422732645535745/photo/1,9,10,
1030,745433870967832576,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",10,10,doggo
1029,745712589599014916,https://twitter.com/dog_rates/status/745712589599014916/photo/1,7,10,
1028,745789745784041472,https://twitter.com/dog_rates/status/745789745784041472/photo/1,10,10,
1027,746056683365994496,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",11,10,
1026,746131877086527488,https://twitter.com/dog_rates/status/746131877086527488/photo/1,10,10,
1025,746369468511756288,https://twitter.com/dog_rates/status/746369468511756288/photo/1,9,10,
1024,746507379341139972,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",10,10,
1022,746542875601690625,https://vine.co/v/5uZYwqmuDeT,11,10,floofer
1021,746726898085036033,https://twitter.com/dog_rates/status/746726898085036033/photo/1,12,10,
1020,746757706116112384,https://vine.co/v/5BYq6hmrEI3,11,10,
1019,746790600704425984,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",10,10,
1017,746872823977771008,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",11,10,
1015,747103485104099331,"https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",11,10,
1014,747204161125646336,"https://twitter.com/dog_rates/status/747204161125646336/photo/1,https://twitter.com/dog_rates/status/747204161125646336/photo/1",10,10,
1013,747219827526344708,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",11,10,
1011,747439450712596480,https://vine.co/v/5uTVXWvn3Ip,12,10,
1010,747461612269887489,https://twitter.com/dog_rates/status/747461612269887489/photo/1,10,10,
1009,747512671126323200,https://twitter.com/dog_rates/status/747512671126323200/photo/1,10,10,
1008,747594051852075008,https://twitter.com/dog_rates/status/747594051852075008/photo/1,11,10,
1007,747600769478692864,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",10,10,
1006,747648653817413632,https://vine.co/v/iqIZFtOxEMB,12,10,
1004,747816857231626240,https://twitter.com/dog_rates/status/747816857231626240/photo/1,4,10,
1003,747844099428986880,https://twitter.com/dog_rates/status/747844099428986880/photo/1,11,10,
1002,747885874273214464,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",8,10,
1001,747933425676525569,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",11,10,
1000,747963614829678593,https://twitter.com/dog_rates/status/747963614829678593/photo/1,10,10,pupper
999,748220828303695873,https://vine.co/v/iiLjKuYJpr6,13,10,
998,748307329658011649,"https://twitter.com/dog_rates/status/748307329658011649/photo/1,https://twitter.com/dog_rates/status/748307329658011649/photo/1",7,10,
997,748324050481647620,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",11,10,
996,748337862848962560,https://vine.co/v/h5aDaFthX6O,13,10,pupper
995,748346686624440324,https://twitter.com/dog_rates/status/748346686624440324/photo/1,10,10,
994,748568946752774144,https://twitter.com/dog_rates/status/748568946752774144/video/1,12,10,
993,748575535303884801,https://twitter.com/dog_rates/status/748575535303884801/photo/1,6,10,
992,748692773788876800,https://twitter.com/dog_rates/status/748692773788876800/photo/1,10,10,doggo
991,748699167502000129,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",11,10,
990,748705597323898880,https://twitter.com/dog_rates/status/748705597323898880/video/1,13,10,
989,748932637671223296,https://twitter.com/dog_rates/status/748932637671223296/photo/1,13,10,doggo
988,748977405889503236,https://twitter.com/dog_rates/status/748977405889503236/photo/1,10,10,
987,749036806121881602,https://twitter.com/dog_rates/status/749036806121881602/photo/1,8,10,
986,749064354620928000,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1",11,10,
985,749075273010798592,https://vine.co/v/5ztZvHgI17r,11,10,doggo
984,749317047558017024,https://twitter.com/dog_rates/status/749317047558017024/video/1,12,10,floofer
983,749395845976588288,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1",10,10,
982,749403093750648834,https://twitter.com/dog_rates/status/749403093750648834/photo/1,10,10,
981,749417653287129088,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1",11,10,pupper
980,749774190421639168,https://twitter.com/dog_rates/status/749774190421639168/photo/1,12,10,
978,749996283729883136,https://twitter.com/dog_rates/status/749996283729883136/photo/1,12,10,
977,750011400160841729,https://twitter.com/dog_rates/status/750011400160841729/photo/1,11,10,doggo
976,750026558547456000,https://twitter.com/dog_rates/status/750026558547456000/photo/1,10,10,
975,750041628174217216,https://twitter.com/dog_rates/status/750041628174217216/photo/1,13,10,
974,750056684286914561,https://twitter.com/dog_rates/status/750056684286914561/photo/1,11,10,
973,750071704093859840,"https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1",10,10,pupper
972,750086836815486976,https://twitter.com/dog_rates/status/750086836815486976/photo/1,12,10,
971,750101899009982464,"https://twitter.com/dog_rates/status/750101899009982464/photo/1,https://twitter.com/dog_rates/status/750101899009982464/photo/1",11,10,
970,750117059602808832,"https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1",10,10,
969,750132105863102464,https://twitter.com/dog_rates/status/750132105863102464/photo/1,11,10,
968,750147208377409536,https://twitter.com/dog_rates/status/750147208377409536/photo/1,13,10,
966,750383411068534784,https://twitter.com/dog_rates/status/750383411068534784/photo/1,9,10,pupper
965,750429297815552001,"https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1",12,10,
964,750506206503038976,https://twitter.com/dog_rates/status/750506206503038976/photo/1,8,10,pupper
963,750719632563142656,https://twitter.com/dog_rates/status/750719632563142656/photo/1,12,10,
962,750868782890057730,"https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1",11,10,pupper
961,751132876104687617,"https://twitter.com/dog_rates/status/751132876104687617/photo/1,https://twitter.com/dog_rates/status/751132876104687617/photo/1",10,10,puppo
960,751205363882532864,"https://twitter.com/dog_rates/status/751205363882532864/photo/1,https://twitter.com/dog_rates/status/751205363882532864/photo/1",12,10,
959,751251247299190784,https://twitter.com/dog_rates/status/751251247299190784/video/1,10,10,
958,751456908746354688,https://twitter.com/dog_rates/status/751456908746354688/video/1,12,10,pupper
957,751538714308972544,"https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1",10,10,
956,751583847268179968,https://twitter.com/dog_rates/status/751583847268179968/photo/1,5,10,doggo-pupper
955,751598357617971201,"https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1",13,10,
954,751793661361422336,https://vine.co/v/5W5YHdTJvaV,11,10,
953,751830394383790080,"https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1",12,10,
952,751937170840121344,https://twitter.com/dog_rates/status/751937170840121344/photo/1,11,10,
951,751950017322246144,https://vine.co/v/5WrjaYAMvMO,13,10,pupper
950,752173152931807232,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1",12,10,
948,752334515931054080,https://twitter.com/dog_rates/status/752334515931054080/video/1,8,10,doggo
947,752519690950500352,"https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1",11,10,puppo
946,752568224206688256,https://vine.co/v/5W0bdhEUUVT,9,10,
945,752660715232722944,"https://twitter.com/dog_rates/status/752660715232722944/photo/1,https://twitter.com/dog_rates/status/752660715232722944/photo/1",10,10,doggo
944,752682090207055872,"https://twitter.com/dog_rates/status/752682090207055872/photo/1,https://twitter.com/dog_rates/status/752682090207055872/photo/1",10,10,doggo
